folder_name,image_count,first_image,cam_id,event_datetime,contexto,pessoas,comportamentos,label,avaliacao,real,predict
event_20250403_091909_dcb3fc90,35,motion_detected/event_20250403_091909_dcb3fc90/0001_55407_20250302_230353_frame_20250403_091906_000129.jpg,55407,2025-03-02 23:03:53,"Externo, noite, área urbana em frente a uma residência ou comércio, com boa iluminação pública e movimento de veículos e pedestres na rua.","- Cerca de 6 a 8 pedestres passam caminhando ao longo da sequência, incluindo um entregador de bicicleta.  
  - Um ciclista com mochila (provável entregador) aparece diversas vezes nas imagens, transitando pela calçada.  
  - Vários carros passam pela via; movimento constante, mas sem congestionamento.","- Nenhum comportamento agressivo, suspeito ou de tentativa de arrombamento é identificado.  
  - O ciclista circula próximo ao portão da residência, mas sem sinais de tentativa de entrada.  
  - Portão permanece fechado durante toda a sequência.  
  - Nenhum pedestre interage com o portão, nem tenta acessar ou escalar o muro.",Camera 02,"**Não**, não há nenhuma atividade suspeita ou comportamento de risco identificado nesta sequência. Trânsito urbano e circulação de pedestres normais para o horário.",False,False
event_20250403_110621_6b0b2685,43,motion_detected/event_20250403_110621_6b0b2685/0001_6985_20250307_101724_frame_20250403_110621_000090.jpg,6985,2025-03-07 10:17:24,"Externo, manhã (luz natural clara), estacionamento na frente de um prédio.","- Início: Dois indivíduos caminham lado a lado na calçada. Em seguida, um deles permanece próximo à esquina enquanto o outro sai do campo de visão.
  - Uma motocicleta se aproxima e trechos subsequentes mostram o tráfego de diversos veículos, incluindo carros e um ônibus.
  - Uma terceira pessoa (mulher) aparece caminhando tranquilamente mais ao final da sequência.","- O indivíduo de preto que fica próximo à esquina aparenta se posicionar de forma suspeita, olhando ao redor e parando na calçada, o que pode indicar comportamento de vigilância ou espera (possivelmente esperando uma vítima).
  - A movimentação seguinte não mostra ações explícitas de abordagem, roubo ou invasão, mas a parada e a observação do indivíduo são atípicas para alguém apenas caminhando.",Camera 02.,"**Sim**, há indício de comportamento suspeito e potencial preparação para atividade ilícita, embora nenhuma ação ofensiva ocorra durante a sequência analisada.",False,True
event_20250403_092056_211edf58,29,motion_detected/event_20250403_092056_211edf58/0001_55406_20250302_230353_frame_20250403_092056_000081.jpg,55406,2025-03-02 23:03:53,"Externo, noite, área urbana bem iluminada (possivelmente em frente a um condomínio residencial).","Diversas pessoas transitando a pé (mais de 10 ao longo dos frames), incluindo pessoas sozinhas, em grupos e uma pessoa com cachorro. Trânsito contínuo de veículos, alguns passando em alta velocidade. Nenhum comportamento de parada suspeita ou abordagem a veículos.","Nenhum comportamento suspeito ou hostil identificado; pedestres apenas transitam. Portão fechado durante toda a sequência, sem sinais de tentativa de acesso.",Camera 01.,"**Não**, todas as pessoas parecem estar em trânsito normal, sem comportamentos suspeitos ou evidência de risco à segurança.",False,False
event_20250408_154827_aa517d3e,3,motion_detected/event_20250408_154827_aa517d3e/0000_hit_20250408_154827_frame.jpg,hit,2025-04-08 15:48:27,"Interno, ambiente de recepção/hall hospitalar ou clínico, noite (baseado na iluminação artificial visível e ausência de luz natural).","Pelo menos sete pessoas presentes. Um grupo de três adultos (dois homens e uma mulher) carrega ou arrasta uma pessoa aparentemente inconsciente ou ferida (possivelmente criança ou adolescente, envolta em pano, sem ação ativa perceptível), dirigindo-se rapidamente ao fundo da sala onde outros adultos estão sentados.","Urgência incomum por parte do grupo que carrega o indivíduo, sem interação prévia com atendimento visível, sugerindo emergência médica ou situação crítica. Nenhum sinal de violência, mas a movimentação rápida e o transporte físico direto da pessoa indicam possível risco à vida/situação de socorro.",3. Triage.,"**Sim**, há indicativo de emergência médica, com movimentação abrupta e transporte físico aparentemente improvisado, podendo indicar situação crítica exigindo intervenção rápida.",True,True
event_20250408_154828_d52e4f52,4,motion_detected/event_20250408_154828_d52e4f52/0000_fall_20250408_154828_frame.jpg,fall,2025-04-08 15:48:28,"Externo, à noite, calçada urbana bem iluminada em avenida com pouco tráfego visível.","Quatro indivíduos visíveis em interação direta; inicialmente dois estão em contato físico, com um terceiro se aproximando rapidamente e um quarto ao fundo. O número aumenta ao longo dos frames, com movimentações agressivas entre os envolvidos.",Confronto físico claro envolvendo empurrões e quedas — possível agressão. Um indivíduo é jogado ao chão no último frame visível. Alto risco de violência.,Não identificado.,"**Sim**, indícios fortes de agressão física em via pública, com potencial para ferimentos graves. É necessária intervenção imediata.",True,True
event_20250408_154827_126ad03b,8,motion_detected/event_20250408_154827_126ad03b/0000_hit_20250408_154827_frame.jpg,hit,2025-04-08 15:48:27,"Externo, à noite, rua com iluminação artificial, comércios e motos estacionadas nas laterais.","Pelo menos 10 indivíduos estão visíveis ao longo da sequência. A maioria dos envolvidos parece estar participando de uma briga violenta em grupo. Há também pedestres nas proximidades. Veículos (motos) estão estacionados, sem envolvimento direto.","A sequência mostra violência física clara – pessoas trocando agressões com socos, empurrões e objetos nas mãos. Alguns caem ao chão sendo agredidos, indicando risco elevado de ferimentos. Agressão se espalha pela cena com movimento rápido e desorganizado.","Não identificado (texto em idioma asiático na parede e no rodapé, não há rótulo explícito de câmera).","**Sim**, ocorrência de violência física em via pública com múltiplos indivíduos envolvidos, podendo resultar em ferimentos e colocando outros em risco. Requer ação imediata das autoridades.",True,True
event_20250408_154827_199ade09,3,motion_detected/event_20250408_154827_199ade09/0000_lying_down_20250408_154827_frame.jpg,lying,,"Interno, tribunal, boa iluminação (ambiente fechado – sala de audiências).","Pelo menos 9 pessoas visíveis. Três indivíduos estão envolvidos em uma contenção violenta no chão, indicando que houve uma tentativa de ataque ou incidente físico. Um homem de terno à direita parece estar tentando intervir ou proteger alguém. As outras pessoas observam, algumas com expressões de surpresa ou apreensão, e uma delas se afasta da cena.","Confronto físico direto entre pessoas (possivelmente seguranças e um indivíduo contido), situação anormal para um tribunal, forte risco de violência. As reações dos presentes (alguém com mãos na cabeça, recuo) indicam ocorrência inesperada e disruptiva.",Não identificável visualmente.,"**Sim**, devido a confronto direto e físico dentro de um tribunal, que compromete segurança e integridade dos presentes.",True,True
event_20250408_154827_d86737e3,6,motion_detected/event_20250408_154827_d86737e3/0000_walk_20250408_154827_frame.jpg,walk,2025-04-08 15:48:27,"Externo, dia, via urbana estreita com algum tráfego; iluminação boa.","Duas pessoas (homem e mulher) na rua. Um veículo (van branca) passa em velocidade razoável. A mulher parece em alerta, segurando algo próximo ao rosto; o homem observa.","O veículo passa extremamente próximo das pessoas na via, especialmente da mulher que está no canto, indicando potencial risco de atropelamento. O comportamento defensivo da mulher (protegendo-se ou se comunicando rapidamente) pode indicar susto ou receio. Não há sinais de violência física nem arrombamento, mas há evidência de risco de trânsito por ausência de calçada visível ou zona segura para pedestres.",Nenhum visível.,"**Sim**, risco de acidente envolvendo pedestres pela proximidade do veículo e ausência de área segura de circulação.",True,True
event_20250408_154828_5a4b81bc,5,motion_detected/event_20250408_154828_5a4b81bc/0000_run_20250408_154828_frame.jpg,run,2025-04-08 15:48:28,"Externo, noite, rua urbana com iluminação pública.","Grupo de aproximadamente 12 pessoas aproxima-se rapidamente pela rua, parte delas correndo. Um carro preto está estacionado no canto inferior esquerdo da imagem.","A sequência indica potencial início de tumulto ou fuga — pessoas correndo com gestos agitados, algumas voltadas parcialmente para trás (como se fugissem de algo ou alguém). O comportamento é incomum para ambiente controlado, podendo indicar confusão ou possível violência. Ainda não há interação com o veículo.",CAM 1 - FRONT.,"**Sim**, movimentação em grupo acelerada e desordenada indica possível situação de risco como briga, tumulto ou tentativa de fuga.",True,True
event_20250403_091821_49781bba,46,motion_detected/event_20250403_091821_49781bba/0001_55407_20250302_230353_frame_20250403_091814_000079.jpg,55407,2025-03-02 23:03:53,"Externo, noite, área urbana iluminada com tráfego de veículos e pedestres, em frente a imóvel cercado por portão.",Diversos veículos passam pela rua ao longo da sequência. Pelo menos 7 pessoas caminham pela calçada da direita. Um indivíduo caminha próximo ao portão e segue normalmente pela via.,"Nenhum comportamento suspeito ou risco aparente; os movimentos são condizentes com pedestres e veículos em trajeto comum. Nenhum sinal de tentativa de acesso indevido, violência ou arrombamento observado.",Camera 02.,"**Não**, movimentação normal de pedestres e veículos em ambiente público, sem sinais de anomalia.",False,False
event_20250402_142436_bcc6c37c,33,motion_detected/event_20250402_142436_bcc6c37c/0001_6884_20250219_153816_frame_20250402_142436_000046.jpg,6884,2025-02-19 15:38:16,"Externo, dia, via urbana com boa iluminação solar, calçada e árvores presentes.","Um homem se aproxima a pé de um carro branco estacionado, entra no veículo e sai dirigindo. Posteriormente, passam ciclistas e outros veículos.","Ação potencialmente suspeita: o indivíduo se aproxima do carro observando os arredores, entra rapidamente no veículo e parte em seguida. Apesar de não haver arrombamento visível, a forma de abordagem e rapidez levantam suspeita de possível furto. Não é possível confirmar se é o proprietário legítimo.",Camera 02.,"**Sim**, comportamento possivelmente indicativo de furto ou uso não autorizado de veículo.",False,True
event_20250402_134858_0c08b61e,6,motion_detected/event_20250402_134858_0c08b61e/0001_6887_20250219_153904_frame_20250402_134858_000010.jpg,6887,2025-02-19 15:39:04,"Interno, hall de entrada com piso cerâmico claro. Boa iluminação natural, provavelmente durante o dia.","Um veículo visível do lado de fora próximo à porta de vidro. Um indivíduo pode ser parcialmente observado nos primeiros frames, do lado de fora. A porta se abre para a direita nos primeiros segundos e permanece aberta durante toda a sequência.","Porta aparentemente de acesso principal fica aberta por tempo prolongado, o que pode representar um risco de invasão ou entrada não autorizada se não estiver supervisionada. Nenhum comportamento claramente suspeito ou violento foi identificado, mas há vulnerabilidade potencial.",Camera #5.,"**Sim**, porta de acesso principal permanece aberta sem supervisão visível, o que representa vulnerabilidade de segurança.",False,True
event_20250403_103142_fb391f55,9,motion_detected/event_20250403_103142_fb391f55/0001_17205_20250307_002852_frame_20250403_103142_000133.jpg,17205,2025-03-07 00:28:52,"Externo, noite, iluminação artificial proveniente de refletores ou luzes fixas. Ambiente aberto com pilhas de materiais e sucata.","Pelo menos 6 pessoas visíveis ao longo dos frames, movimentando-se em diferentes direções no local. Dois indivíduos aparecem se deslocando pelo canto inferior direito, enquanto outros circulam em torno dos materiais. Não há veículos claramente visíveis em movimento, apenas estruturas e objetos estacionários.","Presença de múltiplas pessoas em área aparentemente de depósito ou ferro-velho em horário noturno, o que pode indicar presença não autorizada. Não há uniformes nem indícios claros de que sejam funcionários. Nenhum sinal imediato de arrombamento ou violência, mas o comportamento é potencialmente suspeito, especialmente pelo número de pessoas e horário.",L.D. Fundos.,"**Sim**, devido à presença de várias pessoas em horário e ambiente típicos de operação restrita, sugerindo possível invasão ou atividade não autorizada.",False,True
event_20250408_154826_c294253d,2,motion_detected/event_20250408_154826_c294253d/0000_kick_20250408_154826_frame.jpg,kick,2025-04-08 15:48:26,"Externo, dia, entrada de uma residência com garagem pavimentada visível.","Um indivíduo visível usando capuz, luvas e máscara assustadora; aproximação rápida da porta em postura agressiva. Um veículo branco está estacionado próximo, aparentemente sem ocupantes visíveis.","Comportamento extremamente suspeito e ameaçador — o indivíduo está mascarado e parece correr em direção à entrada principal com intenção possivelmente de invasão ou intimidação. O uso de máscara oculta a identidade, o que é sinal clássico de tentativa de ocultação durante atividades ilícitas.",Front Door.,"**Sim**, o indivíduo apresenta comportamento altamente suspeito com possível tentativa de invasão ou crime iminente, exigindo resposta de segurança imediata.",True,True
event_20250403_101111_73ee91ec,6,motion_detected/event_20250403_101111_73ee91ec/0001_17201_20250307_002851_frame_20250403_101111_000004.jpg,17201,2025-03-07 00:28:51,"Externo, noite, área cercada aparentemente industrial ou de segurança, com iluminação artificial clara.",Uma pessoa está agachada próxima ao canto esquerdo inferior das imagens (ao lado do muro); não há veículos visíveis.,A pessoa permanece imóvel e escondida na sombra próxima ao muro iluminado. A posição é suspeita e sugere possível tentativa de observação ou preparação para invasão. A presença de arame farpado reforça que se trata de uma área restrita.,"Frente,L,E.","**Sim**, presença suspeita de indivíduo escondido em área externa supostamente restrita durante a noite, potencial risco de intrusão.",False,True
event_20250403_110251_48dc17db,10,motion_detected/event_20250403_110251_48dc17db/0001_6984_20250307_101724_frame_20250403_110250_000039.jpg,6984,2025-03-07 10:17:24,"Externo, dia claro, entrada de estacionamento ou estabelecimento com cobertura para vigilante.","Um vigilante sentado durante toda a sequência sob o guarda-sol. Dois carros passam pela via ao fundo em momentos diferentes. Posteriormente, dois ciclistas atravessam a rua calmamente, sem interações com o local monitorado.","Nenhum comportamento suspeito, invasão ou atividade incomum observada na sequência.",Camera 01.,"**Não**, não há indícios de ações suspeitas, invasões ou riscos à segurança nas imagens analisadas.",False,False
event_20250403_114910_ef2d8eb6,7,motion_detected/event_20250403_114910_ef2d8eb6/0001_7640_20250307_134155_frame_20250403_114910_000075.jpg,7640,2025-03-07 13:41:55,"Externo, dia, área de rampa lateral entre construções, com iluminação solar intensa.","Nenhuma pessoa visível de forma clara ao longo da sequência. No entanto, há indicativos de presença ou movimentação parcialmente encoberta no canto direito ao fundo da cena (sombras e partes de objetos sugerem possível movimentação), mas insuficientes para afirmar com certeza.","Nenhum comportamento evidente de risco. Não há sinais de arrombamento, invasão ou objetos fora do lugar. As escoras (vermelhas) permanecem imóveis.",RAMPA.,"**Não**, área estática, sem alterações significativas ou evidência clara de atividade suspeita.",False,False
event_20250403_103035_5012da09,9,motion_detected/event_20250403_103035_5012da09/0001_17205_20250307_002852_frame_20250403_103034_000066.jpg,17205,2025-03-07 00:28:52,"Externo, noite, local parecido com um depósito ou ferro-velho, iluminação artificial.","Pelo menos 2 pessoas visíveis. Uma delas aparece se movimentando da parte inferior direita em direção ao centro do espaço (possivelmente tentando se esconder entre objetos). Outra está mais ao fundo, realizando movimentos aparentemente cuidadosos entre os objetos.","Presença de pessoas em horário noturno em um ambiente que tende a estar desocupado, movimentação cuidadosa e dispersa indica comportamento suspeito e possivelmente não autorizado. Não há veículos ou sinais de arrombamento visíveis nas imagens, mas a presença não usual sugere risco.",L.D. Fundos,"**Sim**, presença suspeita de pessoas em um ambiente aparentemente fechado e deserto à noite indica possível invasão ou tentativa de furto.",False,True
event_20250403_115717_1c794723,8,motion_detected/event_20250403_115717_1c794723/0001_7639_20250307_134155_frame_20250403_115717_000090.jpg,7639,2025-03-07 13:41:55,"Externo, dia, rua residencial ou comercial com boa iluminação natural.","Dois veículos visíveis em movimento. Um carro branco está estacionado próximo ao prédio e permanece parado durante toda a sequência. Um carro caracterizado, possivelmente de segurança ou vigilância, passa lentamente pela rua no sentido contrário do carro estacionado.",Nenhum comportamento de risco detectado. O veículo caracterizado apenas transita normalmente pela via.,frente direita.,"**Não**, apenas tráfego veicular comum em via pública, sem ações suspeitas ou comportamentos atípicos.",False,False
event_20250403_111707_745eb95c,6,motion_detected/event_20250403_111707_745eb95c/0001_6990_20250307_101724_frame_20250403_111707_000098.jpg,6990,2025-03-07 10:17:24,"Local interno, iluminação artificial, parece ser recepção de consultório ou salão com móveis organizados e equipamentos eletrônicos. Horário noturno (com base na luz ambiente e timestamp: 03-07-2023 02:29).","Duas pessoas visíveis atrás do balcão à direita. Elas interagem com objetos sobre o balcão; uma delas manuseia materiais, aparentando atividades normais de trabalho ou atendimento.","Nenhum comportamento incomum ou suspeito observado. Nenhum sinal de arrombamento, acesso forçado ou porta/janela aberta notado.",Camera 87.,"**Não**, cena indica ambiente operacional normal com ocupantes realizando tarefas aparentemente rotineiras.",False,False
event_20250403_115036_e936a192,10,motion_detected/event_20250403_115036_e936a192/0001_16312_20250307_134155_frame_20250403_115036_000004.jpg,16312,2025-03-07 13:41:55,"Interno, escritório, dia, bem iluminado.","Uma pessoa transita por diferentes áreas do escritório ao longo da sequência, realizando movimentações entre mesas e áreas com arquivos. Não há veículos.",Nenhum comportamento incomum ou suspeito foi identificado. A pessoa aparenta estar executando tarefas normais de rotina no ambiente de trabalho.,Escritório.,"**Não**, ambiente interno controlado e ações compatíveis com atividades comuns de escritório.",False,False
